CustomerKey,Total_Orders,Total_Quantity,Total_Spend_USD,First_Order_Date,Last_Order_Date,Avg_Order_Value,Customer_Tenure_Days,Recency_Days,Order_Frequency,Is_Active,Customer_Segment
1618133,1,2,854.0,2024-03-31,2024-03-31,854.0,654,654,0.043859649122807015,0,Inactive
1618221,11,36,15692.41,2024-03-07,2025-11-30,1426.5827272727272,678,45,0.4661016949152542,1,Gold
1618248,10,21,5456.45,2024-04-04,2025-08-11,545.645,650,156,0.4411764705882353,0,Silver
1618288,3,5,197.96,2025-07-05,2025-12-22,65.98666666666666,193,23,0.40358744394618834,1,Bronze
1618347,3,15,2924.94,2024-04-23,2025-05-19,974.98,631,240,0.1361573373676248,0,Bronze
1618469,1,1,627.0,2025-09-03,2025-09-03,627.0,133,133,0.18404907975460122,0,New
1618514,11,31,6494.55,2024-02-23,2025-12-02,590.4136363636363,691,43,0.45769764216366154,1,Gold
1618579,12,30,4591.29,2024-02-03,2025-11-06,382.6075,711,69,0.4858299595141701,1,Silver
1618654,1,1,43.0,2024-02-03,2024-02-03,43.0,711,711,0.04048582995951417,0,Inactive
1618759,1,7,6142.5,2024-08-03,2024-08-03,6142.5,529,529,0.053667262969588556,0,Inactive
1618878,2,3,567.0,2024-01-26,2025-04-10,283.5,719,279,0.0801068090787717,0,Bronze
1618921,10,31,8108.94,2024-04-10,2025-11-17,810.894,644,58,0.4451038575667656,1,Silver
1618950,5,18,21143.460000000003,2024-02-05,2025-12-25,4228.692000000001,709,20,0.2029769959404601,1,Bronze
1619118,1,4,800.0,2024-05-01,2024-05-01,800.0,623,623,0.045941807044410414,0,Inactive
1620094,3,3,1629.99,2024-07-28,2025-02-04,543.33,535,344,0.1592920353982301,0,Bronze
1620151,8,25,6492.24,2024-08-13,2025-12-20,811.53,519,25,0.4371584699453552,1,Silver
1620519,2,10,8311.98,2024-12-05,2025-04-16,4155.99,405,273,0.13793103448275862,0,Bronze
1620615,3,4,502.76,2025-01-21,2025-06-27,167.58666666666667,358,201,0.23195876288659795,0,Bronze
1620629,6,21,6886.75,2024-02-10,2025-12-27,1147.7916666666667,704,18,0.2452316076294278,1,Silver
1621290,3,15,2015.0,2024-06-24,2025-10-28,671.6666666666666,569,78,0.15025041736227046,1,Bronze
1621370,6,16,3115.5699999999997,2024-02-27,2024-12-17,519.2616666666667,687,393,0.2510460251046025,0,Inactive
1621372,5,15,1988.07,2024-09-12,2025-12-24,397.614,489,21,0.2890173410404624,1,Bronze
1621469,5,13,2016.79,2024-02-25,2025-07-27,403.358,689,171,0.20862308762169682,0,Bronze
1621752,4,5,941.79,2024-04-09,2024-12-22,235.4475,645,388,0.17777777777777778,0,Inactive
1621778,5,9,3498.9700000000003,2024-03-11,2025-12-23,699.7940000000001,674,22,0.21306818181818182,1,Bronze
1621832,12,45,7528.82,2024-04-17,2025-09-16,627.4016666666666,637,120,0.5397301349325337,0,Gold
1622140,2,5,629.97,2024-06-08,2025-08-07,314.985,585,160,0.0975609756097561,0,Bronze
1622508,6,9,3143.75,2024-01-21,2025-12-05,523.9583333333334,724,40,0.2387267904509284,1,Silver
1622857,4,18,2074.95,2024-11-13,2025-11-05,518.7375,427,70,0.262582056892779,1,Bronze
1623146,7,23,4387.67,2024-08-06,2025-12-08,626.8100000000001,526,37,0.3776978417266187,1,Silver
1623262,1,10,1299.0,2025-01-31,2025-01-31,1299.0,348,348,0.07936507936507936,0,New
1623290,1,1,411.0,2024-08-07,2024-08-07,411.0,525,525,0.05405405405405406,0,Inactive
1623592,3,12,4403.9400000000005,2024-05-04,2024-07-09,1467.9800000000002,620,554,0.13846153846153844,0,Inactive
1624025,5,13,835.2,2025-06-12,2025-09-25,167.04000000000002,216,111,0.6097560975609757,0,Bronze
1624159,3,10,2559.88,2025-05-31,2025-11-28,853.2933333333334,228,47,0.3488372093023256,1,Bronze
1624311,9,21,8408.79,2024-01-22,2025-09-04,934.3100000000001,723,132,0.3585657370517928,0,Silver
1624323,4,9,2555.7,2024-07-16,2025-12-01,638.925,547,44,0.20797227036395147,1,Bronze
1624456,3,4,638.0799999999999,2025-05-09,2025-11-25,212.6933333333333,250,50,0.3214285714285714,1,Bronze
1624573,9,38,7184.15,2024-04-23,2025-10-16,798.2388888888888,631,90,0.4084720121028744,1,Silver
1625065,9,31,9619.029999999999,2024-04-01,2025-11-15,1068.781111111111,653,60,0.3953147877013177,1,Silver
1625232,5,18,3796.9,2024-04-03,2025-12-17,759.38,651,28,0.22026431718061676,1,Bronze
1625255,4,17,6212.6,2024-06-10,2025-09-14,1553.15,583,122,0.19575856443719414,0,Bronze
1625297,17,56,11191.79,2024-03-01,2025-11-02,658.3405882352941,684,73,0.7142857142857143,1,Gold
1625704,15,43,15712.54,2024-01-14,2025-12-21,1047.5026666666668,731,24,0.5913272010512484,1,Gold
1625870,8,29,12291.83,2024-01-16,2025-08-21,1536.47875,729,146,0.31620553359683795,0,Silver
1625909,2,7,15193.0,2024-11-12,2025-12-20,7596.5,428,25,0.13100436681222707,1,Bronze
1626189,7,25,5458.84,2024-02-03,2025-12-14,779.8342857142858,711,31,0.2834008097165992,1,Silver
1626576,4,19,1754.99,2024-01-02,2024-08-20,438.7475,743,512,0.1552393272962484,0,Inactive
1626614,6,16,832.6,2024-02-18,2025-09-28,138.76666666666668,696,108,0.24793388429752067,0,Bronze
1626758,2,6,1119.58,2024-04-08,2025-04-29,559.79,646,260,0.08875739644970414,0,Bronze
1626780,1,3,1377.0,2024-06-03,2024-06-03,1377.0,590,590,0.04838709677419355,0,Inactive
1626920,4,17,4346.68,2024-04-13,2025-04-23,1086.67,641,266,0.17883755588673622,0,Bronze
1626970,5,22,1208.86,2024-02-28,2025-01-01,241.772,686,378,0.20949720670391062,0,Inactive
1626990,14,31,6221.07,2024-01-12,2025-12-22,444.3621428571428,733,23,0.5504587155963303,1,Gold
1627365,5,21,4005.2200000000003,2024-05-19,2025-09-23,801.0440000000001,605,113,0.23622047244094488,0,Bronze
1627394,8,24,4393.860000000001,2024-01-09,2025-12-26,549.2325000000001,736,19,0.31331592689295035,1,Silver
1627421,4,15,2429.94,2024-02-01,2024-07-04,607.485,713,559,0.16150740242261105,0,Inactive
1627570,9,28,10377.18,2024-02-17,2025-10-02,1153.02,697,104,0.3713892709766162,0,Silver
1627599,2,4,607.0,2024-08-09,2025-05-07,303.5,523,252,0.10849909584086799,0,Bronze
1627711,7,14,2492.97,2024-02-28,2025-12-01,356.1385714285714,686,44,0.29329608938547486,1,Silver
1627931,4,9,8914.939999999999,2024-03-31,2025-04-20,2228.7349999999997,654,269,0.17543859649122806,0,Bronze
1628073,7,13,3270.66,2024-01-06,2025-09-02,467.2371428571428,739,134,0.27308192457737324,0,Silver
1628237,9,39,8461.42,2024-06-11,2025-11-18,940.1577777777778,582,57,0.44117647058823534,1,Silver
1628618,3,5,1885.0,2024-04-30,2025-04-18,628.3333333333334,624,271,0.13761467889908258,0,Bronze
1628631,4,6,2036.95,2025-02-11,2025-12-25,509.2375,337,20,0.32697547683923706,1,Bronze
1628727,14,45,8283.04,2024-04-04,2025-12-17,591.6457142857143,650,28,0.6176470588235293,1,Gold
1628856,5,14,8291.36,2024-08-09,2025-12-21,1658.2720000000002,523,24,0.27124773960216997,1,Bronze
1629058,5,18,638.64,2024-01-07,2025-08-11,127.728,738,156,0.1953125,0,Bronze
1629123,10,40,7124.1,2024-02-16,2025-12-22,712.4100000000001,698,23,0.4120879120879121,1,Silver
1629311,8,34,8406.5,2024-04-12,2025-09-09,1050.8125,642,127,0.35714285714285715,0,Silver
1629416,12,52,11914.77,2024-02-20,2025-11-14,992.8975,694,61,0.4972375690607735,1,Gold
1629447,9,20,3366.32,2024-02-15,2025-10-06,374.03555555555556,699,100,0.37037037037037035,0,Silver
1629610,10,31,8793.88,2024-02-25,2025-11-14,879.3879999999999,689,61,0.41724617524339364,1,Silver
1629676,2,12,2192.0,2024-02-07,2025-11-22,1096.0,707,53,0.0814111261872456,1,Bronze
1629879,3,5,1977.57,2024-06-15,2025-11-04,659.1899999999999,578,71,0.1480263157894737,1,Bronze
1629941,2,3,1255.9,2024-05-07,2024-05-27,627.95,617,597,0.09273570324574962,0,Inactive
1630103,10,48,13732.17,2024-03-06,2025-12-04,1373.217,679,41,0.4231311706629055,1,Silver
1631070,6,16,3173.44,2024-01-29,2025-04-21,528.9066666666666,716,268,0.24128686327077747,0,Silver
1631101,1,7,69.93,2025-05-18,2025-05-18,69.93,241,241,0.11070110701107011,0,New
1631350,4,7,508.33000000000004,2025-03-23,2025-09-21,127.08250000000001,297,115,0.36697247706422015,0,Bronze
1631443,6,19,4509.84,2024-02-15,2024-09-05,751.64,699,496,0.24691358024691357,0,Inactive
1631876,3,9,1345.8600000000001,2024-06-10,2025-06-12,448.62000000000006,583,216,0.1468189233278956,0,Bronze
1632062,12,28,4081.45,2024-01-07,2025-12-29,340.12083333333334,738,16,0.46875,1,Silver
1632235,8,32,6707.0599999999995,2024-01-18,2025-11-09,838.3824999999999,727,66,0.31704095112285335,1,Silver
1632278,4,21,2508.52,2024-06-18,2025-10-17,627.13,575,89,0.1983471074380165,1,Bronze
1632302,10,36,18795.800000000003,2024-03-06,2025-11-13,1879.5800000000004,679,62,0.4231311706629055,1,Silver
1632461,10,30,8853.35,2024-01-09,2025-10-20,885.335,736,86,0.39164490861618795,1,Silver
1632492,5,15,1542.03,2024-01-08,2025-10-19,308.406,737,87,0.19556714471968709,1,Bronze
1632547,2,13,1578.0,2024-03-22,2025-07-23,789.0,663,175,0.08658008658008658,0,Bronze
1632630,4,14,3071.69,2024-06-21,2025-10-20,767.9225,572,86,0.19933554817275748,1,Bronze
1633217,4,19,2497.74,2024-07-27,2024-12-07,624.435,536,403,0.21201413427561838,0,Inactive
1633409,7,23,5168.08,2024-05-19,2025-10-05,738.2971428571428,605,101,0.3307086614173228,0,Silver
1633425,8,13,2237.19,2024-09-17,2025-12-27,279.64875,484,18,0.4669260700389105,1,Silver
1633498,7,34,7408.82,2024-06-15,2025-02-19,1058.402857142857,578,329,0.34539473684210525,0,Silver
1633676,1,5,44.400000000000006,2024-12-03,2024-12-03,44.400000000000006,407,407,0.06864988558352403,0,Inactive
1633913,4,20,4170.93,2024-04-02,2025-02-28,1042.7325,652,320,0.1759530791788856,0,Bronze
1633967,14,61,34484.28,2024-04-09,2025-12-21,2463.162857142857,645,24,0.6222222222222222,1,Gold
1633997,4,8,4862.85,2024-02-28,2025-11-20,1215.7125,686,55,0.16759776536312848,1,Bronze
1634029,6,17,4669.58,2024-01-27,2025-10-23,778.2633333333333,718,83,0.24064171122994651,1,Silver
1634354,8,18,1477.73,2024-04-26,2025-12-21,184.71625,628,24,0.364741641337386,1,Bronze
1634380,3,7,667.5699999999999,2024-02-13,2025-11-15,222.5233333333333,701,60,0.12311901504787962,1,Bronze
1634778,15,47,21428.09,2024-01-18,2025-12-24,1428.5393333333334,727,21,0.5944517833553501,1,Gold
1635130,5,18,6931.650000000001,2024-12-08,2025-12-05,1386.3300000000002,402,40,0.3472222222222222,1,Bronze
1635142,4,12,4209.570000000001,2025-04-02,2025-10-17,1052.3925000000002,287,89,0.37854889589905366,1,Bronze
1635172,4,15,2567.89,2024-02-13,2024-09-15,641.9725,701,486,0.16415868673050615,0,Inactive
1635245,5,22,3495.0,2024-08-16,2025-12-19,699.0,516,26,0.27472527472527475,1,Bronze
1635374,13,33,9609.460000000001,2024-01-10,2025-12-29,739.1892307692308,735,16,0.5098039215686274,1,Gold
1635396,3,9,1686.0,2024-02-05,2025-03-19,562.0,709,301,0.12178619756427606,0,Bronze
1635484,2,3,2630.88,2025-01-09,2025-02-03,1315.44,370,345,0.15,0,Bronze
1635565,5,23,2522.7200000000003,2024-01-03,2025-10-06,504.54400000000004,742,100,0.19430051813471502,0,Bronze
1635587,8,28,9361.81,2024-07-22,2025-08-04,1170.22625,541,163,0.42031523642732044,0,Silver
1635725,7,21,8199.89,2024-05-19,2025-11-11,1171.412857142857,605,64,0.3307086614173228,1,Silver
1635754,1,5,4595.0,2024-09-23,2024-09-23,4595.0,478,478,0.05905511811023622,0,Inactive
1636482,9,26,9840.0,2024-04-01,2025-11-19,1093.3333333333333,653,56,0.3953147877013177,1,Silver
1636548,12,40,8696.0,2024-02-29,2025-12-30,724.6666666666666,685,15,0.5034965034965035,1,Gold
1636578,2,11,484.15999999999997,2024-08-29,2024-12-06,242.07999999999998,503,404,0.11257035647279551,0,Inactive
1636845,9,28,5494.58,2024-01-02,2025-10-15,610.5088888888889,743,91,0.34928848641655885,0,Silver
1637055,7,16,5760.47,2024-12-31,2025-12-24,822.9242857142857,379,21,0.5134474327628362,1,Silver
1637269,8,30,6557.910000000001,2024-02-25,2025-07-29,819.7387500000001,689,169,0.3337969401947149,0,Silver
1637330,3,15,5607.82,2024-05-20,2024-07-24,1869.2733333333333,604,539,0.14195583596214512,0,Inactive
1637399,8,31,5483.82,2024-03-01,2025-08-25,685.4775,684,142,0.3361344537815126,0,Silver
1637773,5,7,2076.54,2024-04-02,2025-11-04,415.308,652,71,0.21994134897360704,1,Bronze
1637776,4,22,9275.42,2024-01-05,2025-03-31,2318.855,740,289,0.15584415584415584,0,Bronze
1638102,14,57,13194.28,2024-01-02,2025-08-24,942.4485714285714,743,143,0.5433376455368694,0,Gold
1638118,26,93,32605.91,2024-01-08,2025-12-25,1254.0734615384615,737,20,1.0169491525423728,1,Gold
1638303,3,4,2991.6499999999996,2024-10-17,2024-11-06,997.2166666666666,454,434,0.18595041322314051,0,Inactive
1638766,2,2,334.99,2024-04-21,2025-01-12,167.495,633,367,0.09049773755656108,0,Inactive
1639435,9,25,7145.12,2024-02-20,2025-12-31,793.9022222222222,694,14,0.3729281767955801,1,Silver
1639477,5,26,3345.04,2024-05-05,2025-07-19,669.008,619,179,0.23112480739599384,0,Bronze
1639535,4,11,5693.4,2024-08-02,2025-11-04,1423.35,530,71,0.21428571428571427,1,Bronze
1639605,10,38,19664.79,2024-07-07,2025-10-27,1966.479,556,79,0.5119453924914675,1,Silver
1639790,3,9,1254.93,2024-07-13,2025-12-05,418.31,550,40,0.15517241379310345,1,Bronze
1639920,2,13,2284.92,2024-03-15,2024-12-07,1142.46,670,403,0.08571428571428572,0,Inactive
1640237,8,28,2179.53,2024-01-03,2025-10-18,272.44125,742,88,0.31088082901554404,1,Silver
1640519,4,17,4734.969999999999,2024-02-17,2025-06-15,1183.7424999999998,697,213,0.16506189821182943,0,Bronze
1640635,6,15,6658.049999999999,2024-02-04,2025-06-18,1109.675,710,210,0.24324324324324323,0,Silver
1640955,6,18,5522.78,2024-08-16,2025-06-29,920.4633333333333,516,199,0.32967032967032966,0,Silver
1641246,2,7,277.33000000000004,2024-01-04,2024-08-16,138.66500000000002,741,516,0.07782101167315175,0,Inactive
1641431,2,6,307.56,2024-05-11,2024-07-25,153.78,613,538,0.09331259720062209,0,Inactive
1641744,11,29,4365.5,2024-01-10,2025-07-18,396.8636363636364,735,180,0.43137254901960786,0,Silver
1641759,3,10,1480.99,2024-10-30,2025-07-27,493.66333333333336,441,171,0.1910828025477707,0,Bronze
1641811,1,1,4.98,2025-05-08,2025-05-08,4.98,251,251,0.10676156583629892,0,New
1642691,1,1,679.0,2024-10-27,2024-10-27,679.0,444,444,0.06329113924050632,0,Inactive
1642882,2,3,349.97,2024-06-23,2024-08-01,174.985,570,531,0.1,0,Inactive
1642890,4,16,1258.99,2024-08-08,2025-06-09,314.7475,524,219,0.21660649819494587,0,Bronze
1643134,12,26,6288.97,2024-01-06,2025-12-02,524.0808333333333,739,43,0.4681404421326398,1,Gold
1643550,12,34,8487.57,2024-01-13,2025-09-17,707.2975,732,119,0.4724409448818898,0,Gold
1643619,4,22,2939.87,2024-02-23,2025-08-26,734.9675,691,141,0.16643550624133147,0,Bronze
1644234,3,13,2061.0,2025-06-11,2025-12-07,687.0,217,38,0.36437246963562747,1,Bronze
1644301,5,8,1343.9,2024-07-10,2025-11-30,268.78000000000003,553,45,0.25728987993138935,1,Bronze
1644327,10,38,2868.21,2024-01-24,2025-11-24,286.821,721,51,0.3994673768308921,1,Silver
1644544,5,26,6439.7,2024-02-15,2025-12-21,1287.94,699,24,0.205761316872428,1,Bronze
1644716,5,14,3351.77,2024-05-28,2025-11-30,670.354,596,45,0.23961661341853036,1,Bronze
1645326,1,1,289.99,2025-10-29,2025-10-29,289.99,77,77,0.2803738317757009,1,New
1645441,9,32,4525.16,2024-04-02,2025-07-08,502.79555555555555,652,190,0.39589442815249265,0,Silver
1645445,3,9,947.9300000000001,2024-02-24,2024-12-01,315.9766666666667,690,409,0.125,0,Inactive
1645532,9,28,8493.93,2024-03-04,2025-11-15,943.77,681,60,0.379746835443038,1,Silver
1646029,2,6,5579.19,2024-06-23,2025-09-18,2789.595,570,118,0.1,0,Bronze
1646102,12,36,12834.7,2024-05-10,2025-12-28,1069.5583333333334,614,17,0.5590062111801243,1,Gold
1646264,3,6,1825.74,2024-04-27,2025-02-05,608.58,627,343,0.13698630136986303,0,Bronze
1646403,15,32,8704.08,2024-01-03,2025-12-08,580.272,742,37,0.582901554404145,1,Gold
1646517,8,24,12176.939999999999,2024-01-14,2025-08-31,1522.1174999999998,731,136,0.31537450722733246,0,Silver
1646561,1,2,1118.0,2025-04-09,2025-04-09,1118.0,280,280,0.0967741935483871,0,New
1646713,8,18,2814.9,2024-01-13,2025-11-30,351.8625,732,45,0.31496062992125984,1,Silver
1647241,5,8,7177.45,2024-02-13,2025-10-16,1435.49,701,90,0.2051983584131327,1,Bronze
1647289,1,2,559.98,2024-04-08,2024-04-08,559.98,646,646,0.04437869822485207,0,Inactive
1647358,6,12,5630.98,2024-10-21,2025-12-13,938.4966666666666,450,32,0.375,1,Silver
1647588,9,27,9761.68,2024-03-28,2025-08-21,1084.631111111111,657,146,0.39301310043668125,0,Silver
1647594,9,35,18234.88,2024-01-22,2025-12-03,2026.097777777778,723,42,0.3585657370517928,1,Silver
1647752,4,12,2982.6099999999997,2024-02-19,2025-09-13,745.6524999999999,695,123,0.16551724137931034,0,Bronze
1647827,3,8,3156.95,2025-02-08,2025-04-08,1052.3166666666666,340,281,0.24324324324324323,0,Bronze
1647919,8,28,4200.67,2024-03-10,2025-08-07,525.08375,675,160,0.3404255319148936,0,Silver
1647940,4,17,6302.59,2024-08-31,2025-09-13,1575.6475,501,123,0.22598870056497175,0,Bronze
1648240,6,15,4054.05,2024-08-05,2025-12-29,675.6750000000001,527,16,0.3231597845601436,1,Silver
1648616,4,12,1154.52,2024-02-28,2025-09-19,288.63,686,117,0.16759776536312848,0,Bronze
1648699,4,10,7851.99,2024-06-03,2025-09-04,1962.9975,590,132,0.1935483870967742,0,Bronze
1649468,6,30,4850.5,2024-01-25,2025-09-27,808.4166666666666,720,109,0.24,0,Silver
1649694,4,8,1724.35,2024-09-04,2025-10-27,431.0875,497,79,0.22770398481973436,1,Bronze
1649724,9,30,12754.78,2024-02-21,2025-12-30,1417.197777777778,693,15,0.37344398340248963,1,Silver
1649797,3,15,2797.93,2024-11-06,2025-09-22,932.6433333333333,434,114,0.1939655172413793,0,Bronze
1649927,3,10,2969.81,2024-09-15,2025-12-25,989.9366666666666,486,20,0.1744186046511628,1,Bronze
1649990,2,7,1863.0,2025-03-02,2025-03-16,931.5,318,304,0.1724137931034483,0,Bronze
1650349,5,12,3507.13,2024-05-13,2025-06-21,701.426,611,207,0.23400936037441497,0,Bronze
1650383,8,24,2472.8599999999997,2024-01-09,2025-10-22,309.10749999999996,736,84,0.31331592689295035,1,Silver
1650488,5,17,7885.14,2024-03-30,2025-10-26,1577.028,655,80,0.21897810218978103,1,Bronze
1650783,15,44,28829.13,2024-01-07,2025-11-14,1921.942,738,61,0.5859375,1,Gold
1650975,5,25,8441.7,2024-06-14,2025-10-17,1688.3400000000001,579,89,0.24630541871921183,1,Bronze
1651118,2,4,229.34000000000003,2024-03-03,2025-02-25,114.67000000000002,682,323,0.08426966292134831,0,Bronze
1651231,4,12,1411.84,2024-05-31,2025-10-01,352.96,593,105,0.1926163723916533,0,Bronze
1651423,5,13,8994.99,2024-01-29,2025-10-02,1798.998,716,104,0.20107238605898123,0,Bronze
1651668,1,3,1881.0,2024-03-07,2024-03-07,1881.0,678,678,0.0423728813559322,0,Inactive
1651796,1,1,657.0,2025-06-08,2025-06-08,657.0,220,220,0.12000000000000002,0,New
1651921,1,1,104.89,2024-03-20,2024-03-20,104.89,665,665,0.043165467625899276,0,Inactive
1651927,7,16,5272.8,2024-03-29,2025-11-12,753.2571428571429,656,63,0.30612244897959184,1,Silver
1652611,4,10,2514.96,2024-07-05,2025-12-21,628.74,558,24,0.2040816326530612,1,Bronze
1652631,2,9,148.6,2025-05-29,2025-12-12,74.3,230,33,0.23076923076923073,1,Bronze
1652808,11,36,15284.84,2024-01-01,2025-10-17,1389.530909090909,744,89,0.4263565891472868,1,Gold
1652819,5,12,3194.24,2024-09-14,2025-10-05,638.848,487,101,0.2901353965183752,0,Bronze
1653040,5,14,2423.01,2024-02-18,2025-10-07,484.60200000000003,696,99,0.2066115702479339,0,Bronze
1653099,7,23,9452.34,2024-03-24,2025-11-12,1350.3342857142857,661,63,0.30390738060781475,1,Silver
1653179,2,5,6399.83,2024-07-25,2025-04-10,3199.915,538,279,0.1056338028169014,0,Bronze
1653389,4,12,4872.95,2024-03-16,2025-07-10,1218.2375,669,188,0.17167381974248927,0,Bronze
1653529,6,9,2805.62,2024-03-14,2025-10-14,467.6033333333333,671,92,0.25677603423680456,0,Silver
1653624,13,36,9682.29,2024-04-01,2025-11-20,744.7915384615385,653,55,0.5710102489019034,1,Gold
1653751,3,6,517.3199999999999,2024-02-08,2025-06-03,172.43999999999997,706,225,0.12228260869565216,0,Bronze
1653979,3,10,6941.0,2024-04-18,2024-09-12,2313.6666666666665,636,489,0.13513513513513514,0,Inactive
1654095,7,16,8724.3,2024-03-09,2025-10-01,1246.3285714285714,676,105,0.29745042492917845,0,Silver
1654125,4,14,1469.38,2024-03-08,2025-04-20,367.345,677,269,0.16973125884016974,0,Bronze
1654128,4,21,3008.76,2024-03-03,2025-07-13,752.19,682,185,0.16853932584269662,0,Bronze
1654206,2,7,1241.27,2024-11-17,2025-01-05,620.635,423,374,0.13245033112582782,0,Inactive
1654309,7,20,4397.62,2024-04-10,2025-12-07,628.2314285714285,644,38,0.31157270029673595,1,Silver
1654502,3,17,6139.95,2024-10-13,2025-12-17,2046.6499999999999,458,28,0.18442622950819673,1,Bronze
1654717,2,4,1197.7,2024-03-20,2025-07-05,598.85,665,193,0.08633093525179855,0,Bronze
1654802,2,5,6859.99,2024-02-07,2025-12-30,3429.995,707,15,0.0814111261872456,1,Bronze
1654855,4,14,2616.93,2024-01-02,2025-06-21,654.2325,743,207,0.1552393272962484,0,Bronze
1655053,5,18,2171.75,2024-07-29,2025-08-04,434.35,534,163,0.26595744680851063,0,Bronze
1655136,6,21,9653.44,2024-02-18,2025-11-05,1608.9066666666668,696,70,0.24793388429752067,1,Silver
1655148,2,11,3397.0,2024-05-09,2025-03-30,1698.5,615,290,0.09302325581395349,0,Bronze
1655705,6,15,3195.94,2024-04-07,2025-05-14,532.6566666666666,647,245,0.2658788774002954,0,Silver
1655733,5,13,1814.97,2024-01-13,2025-05-01,362.994,732,258,0.1968503937007874,0,Bronze
1655745,1,1,645.0,2024-02-10,2024-02-10,645.0,704,704,0.04087193460490463,0,Inactive
1656224,3,3,726.99,2024-07-02,2025-12-22,242.33,561,23,0.15228426395939088,1,Bronze
1656233,3,8,2287.76,2024-08-21,2025-11-05,762.5866666666667,511,70,0.16635859519408502,1,Bronze
1656349,3,12,1588.19,2024-02-18,2025-07-02,529.3966666666666,696,196,0.12396694214876033,0,Bronze
1656614,7,15,4852.74,2024-01-05,2025-11-25,693.2485714285714,740,50,0.2727272727272727,1,Silver
